uid,site_id,date_col,visit_no,state,analyte,result,source
2011354,NLA17_WI-10070,21-Aug-17,1,WI,ptl,20.1,NLA 2017
2011354,NLA17_WI-10070,21-Aug-17,1,WI,ntl,0.405,NLA 2017
2011355,NLA17_WA-10038,22-Aug-17,1,WA,turb,1.56,NLA 2017
2011355,NLA17_WA-10038,22-Aug-17,1,WA,ntl,0.015,NLA 2017
2011355,NLA17_WA-10038,22-Aug-17,1,WA,ptl,5.57875,NLA 2017
2011356,NLA17_FL-10001,22-Aug-17,2,FL,turb,10.55,NLA 2017
2011356,NLA17_FL-10001,22-Aug-17,2,FL,ptl,210.53125,NLA 2017
2011356,NLA17_FL-10001,22-Aug-17,2,FL,ntl,1.594,NLA 2017
2011357,NLA17_IL-10003,23-Aug-17,2,IL,turb,7.25,NLA 2017
2011357,NLA17_IL-10003,23-Aug-17,2,IL,ptl,78.995,NLA 2017
2011357,NLA17_IL-10003,23-Aug-17,2,IL,ntl,0.964,NLA 2017
2011358,NLA17_NH-10067,23-Aug-17,1,NH,turb,0.7,NLA 2017
2011358,NLA17_NH-10067,23-Aug-17,1,NH,ptl,6.0975,NLA 2017
2011358,NLA17_NH-10067,23-Aug-17,1,NH,ntl,0.293,NLA 2017
2011359,NLA17_ME-10038,23-Aug-17,1,ME,ptl,15.37875,NLA 2017
2011359,NLA17_ME-10038,23-Aug-17,1,ME,ntl,0.448,NLA 2017
2011359,NLA17_ME-10038,23-Aug-17,1,ME,turb,0.95,NLA 2017
2011360,NLA17_MS-10008,23-Aug-17,1,MS,turb,6.53,NLA 2017
2011360,NLA17_MS-10008,23-Aug-17,1,MS,ptl,53.41375,NLA 2017
2011360,NLA17_MS-10008,23-Aug-17,1,MS,ntl,0.52,NLA 2017
2011361,NLA17_MD-10003,23-Aug-17,2,MD,ntl,1.284,NLA 2017
2011361,NLA17_MD-10003,23-Aug-17,2,MD,ptl,55.10625,NLA 2017
2011361,NLA17_MD-10003,23-Aug-17,2,MD,turb,9.86,NLA 2017
2011362,NLA17_WI-10102,23-Aug-17,1,WI,ntl,0.369,NLA 2017
2011362,NLA17_WI-10102,23-Aug-17,1,WI,ptl,19.7,NLA 2017
2011362,NLA17_WI-10102,23-Aug-17,1,WI,turb,2.38,NLA 2017
2011371,NLA17_WA-10022,23-Aug-17,1,WA,ntl,1.869,NLA 2017
2011371,NLA17_WA-10022,23-Aug-17,1,WA,turb,1.07,NLA 2017
2011371,NLA17_WA-10022,23-Aug-17,1,WA,ptl,55.89,NLA 2017
2011372,NLA17_NE-10067,23-Aug-17,1,NE,turb,12.78,NLA 2017
2011372,NLA17_NE-10067,23-Aug-17,1,NE,ptl,120.05,NLA 2017
2011372,NLA17_NE-10067,23-Aug-17,1,NE,ntl,0.879,NLA 2017
2011373,NLA17_ID-10175,23-Aug-17,1,ID,turb,8.09,NLA 2017
2011373,NLA17_ID-10175,23-Aug-17,1,ID,ntl,1.686,NLA 2017
2011373,NLA17_ID-10175,23-Aug-17,1,ID,ptl,547.58,NLA 2017
2011374,NLA17_UT-10019,23-Aug-17,1,UT,turb,1.64,NLA 2017
2011374,NLA17_UT-10019,23-Aug-17,1,UT,ntl,0.18,NLA 2017
2011374,NLA17_UT-10019,23-Aug-17,1,UT,ptl,9.66,NLA 2017
2011375,NLA17_MI-10002,24-Aug-17,1,MI,ptl,27.17625,NLA 2017
2011375,NLA17_MI-10002,24-Aug-17,1,MI,ntl,0.578,NLA 2017
2011375,NLA17_MI-10002,24-Aug-17,1,MI,turb,1.17,NLA 2017
2011376,NLA17_MD-10034,24-Aug-17,1,MD,turb,14.25,NLA 2017
2011376,NLA17_MD-10034,24-Aug-17,1,MD,ntl,0.915,NLA 2017
2011376,NLA17_MD-10034,24-Aug-17,1,MD,ptl,58.1925,NLA 2017
2011379,NLA17_MN-10044,24-Aug-17,1,MN,turb,1.81,NLA 2017
2011379,NLA17_MN-10044,24-Aug-17,1,MN,ptl,9.53375,NLA 2017
2011379,NLA17_MN-10044,24-Aug-17,1,MN,ntl,0.47,NLA 2017
2011380,NLA17_WA-10002,24-Aug-17,1,WA,ntl,0.711,NLA 2017
2011380,NLA17_WA-10002,24-Aug-17,1,WA,turb,1.05,NLA 2017
2011380,NLA17_WA-10002,24-Aug-17,1,WA,ptl,9.68625,NLA 2017
2011381,NLA17_OR-10108,15-Aug-17,1,OR,ptl,40,NLA 2017
2011381,NLA17_OR-10108,15-Aug-17,1,OR,ntl,0.2025,NLA 2017
2011382,NLA17_WA-HP001,24-Aug-17,1,WA,turb,0.37,NLA 2017
2011382,NLA17_WA-HP001,24-Aug-17,1,WA,ptl,10.54875,NLA 2017
2011382,NLA17_WA-HP001,24-Aug-17,1,WA,ntl,0.051,NLA 2017
2011383,NLA17_WI-10079,24-Aug-17,1,WI,ptl,8.39,NLA 2017
2011383,NLA17_WI-10079,24-Aug-17,1,WI,ntl,0.189,NLA 2017
2011383,NLA17_WI-10079,24-Aug-17,1,WI,turb,1.15,NLA 2017
2011384,NLA17_MI-10083,23-Aug-17,1,MI,turb,0.75,NLA 2017
2011384,NLA17_MI-10083,23-Aug-17,1,MI,ptl,10.81125,NLA 2017
2011384,NLA17_MI-10083,23-Aug-17,1,MI,ntl,0.806,NLA 2017
2011385,NLA17_MS-10013,24-Aug-17,1,MS,turb,9.41,NLA 2017
2011385,NLA17_MS-10013,24-Aug-17,1,MS,ptl,92.47,NLA 2017
2011385,NLA17_MS-10013,24-Aug-17,1,MS,ntl,1.241,NLA 2017
2011386,NLA17_ME-10007,24-Aug-17,2,ME,turb,0.66,NLA 2017
2011386,NLA17_ME-10007,24-Aug-17,2,ME,ptl,11.0225,NLA 2017
2011386,NLA17_ME-10007,24-Aug-17,2,ME,ntl,0.433,NLA 2017
2011389,NLA17_WA-10048,28-Aug-17,1,WA,ptl,27.4325,NLA 2017
2011389,NLA17_WA-10048,28-Aug-17,1,WA,ntl,0.456,NLA 2017
2011389,NLA17_WA-10048,28-Aug-17,1,WA,turb,2.87,NLA 2017
2011390,NLA17_MD-10002,28-Aug-17,1,MD,turb,3.05,NLA 2017
2011390,NLA17_MD-10002,28-Aug-17,1,MD,ntl,0.503,NLA 2017
2011390,NLA17_MD-10002,28-Aug-17,1,MD,ptl,7.7675,NLA 2017
2011391,NLA17_CA-10033,2-Aug-17,1,CA,ntl,0.138,NLA 2017
2011391,NLA17_CA-10033,2-Aug-17,1,CA,ptl,5.15625,NLA 2017
2011391,NLA17_CA-10033,2-Aug-17,1,CA,turb,0.3,NLA 2017
2011392,NLA17_CA-HP002,3-Aug-17,1,CA,ptl,33.04125,NLA 2017
2011392,NLA17_CA-HP002,3-Aug-17,1,CA,ntl,0.47,NLA 2017
2011392,NLA17_CA-HP002,3-Aug-17,1,CA,turb,1.99,NLA 2017
2011393,NLA17_WI-10009,28-Aug-17,1,WI,ptl,204,NLA 2017
2011393,NLA17_WI-10009,28-Aug-17,1,WI,ntl,0.849,NLA 2017
2011393,NLA17_WI-10009,28-Aug-17,1,WI,turb,13.6,NLA 2017
2011394,NLA17_ID-10006,29-Aug-17,2,ID,turb,1.79,NLA 2017
2011394,NLA17_ID-10006,29-Aug-17,2,ID,ntl,0.486,NLA 2017
2011394,NLA17_ID-10006,29-Aug-17,2,ID,ptl,36.84375,NLA 2017
2011395,NLA17_MD-10001,29-Aug-17,2,MD,turb,0.85,NLA 2017
2011395,NLA17_MD-10001,29-Aug-17,2,MD,ntl,0.213,NLA 2017
2011395,NLA17_MD-10001,29-Aug-17,2,MD,ptl,5.5975,NLA 2017
2011396,NLA17_WI-10028,29-Aug-17,1,WI,ptl,37.6,NLA 2017
2011396,NLA17_WI-10028,29-Aug-17,1,WI,turb,3.23,NLA 2017
2011396,NLA17_WI-10028,29-Aug-17,1,WI,ntl,0.319,NLA 2017
2011397,NLA17_WI-10024,29-Aug-17,1,WI,ntl,0.403,NLA 2017
2011397,NLA17_WI-10024,29-Aug-17,1,WI,turb,4.43,NLA 2017
2011397,NLA17_WI-10024,29-Aug-17,1,WI,ptl,25,NLA 2017
2011398,NLA17_WA-10021,29-Aug-17,1,WA,ntl,0.433,NLA 2017
2011398,NLA17_WA-10021,29-Aug-17,1,WA,turb,0.91,NLA 2017
2011398,NLA17_WA-10021,29-Aug-17,1,WA,ptl,14.05375,NLA 2017
2011399,NLA17_ME-10040,29-Aug-17,1,ME,ptl,9.32125,NLA 2017
2011399,NLA17_ME-10040,29-Aug-17,1,ME,ntl,0.313,NLA 2017
2011399,NLA17_ME-10040,29-Aug-17,1,ME,turb,0.86,NLA 2017
2011400,NLA17_ME-10003,28-Aug-17,1,ME,ntl,0.223,NLA 2017
2011400,NLA17_ME-10003,28-Aug-17,1,ME,ptl,6.46,NLA 2017
2011400,NLA17_ME-10003,28-Aug-17,1,ME,turb,0.63,NLA 2017
2011401,NLA17_OK-10089,28-Aug-17,1,OK,turb,44.56,NLA 2017
2011401,NLA17_OK-10089,28-Aug-17,1,OK,ntl,1.415,NLA 2017
2011401,NLA17_OK-10089,28-Aug-17,1,OK,ptl,190.155,NLA 2017
2011402,NLA17_OK-10014,29-Aug-17,1,OK,ptl,20.67375,NLA 2017
2011402,NLA17_OK-10014,29-Aug-17,1,OK,turb,1.98,NLA 2017
2011402,NLA17_OK-10014,29-Aug-17,1,OK,ntl,0.66,NLA 2017
2011403,NLA17_OK-10087,29-Aug-17,1,OK,ptl,204.995,NLA 2017
2011403,NLA17_OK-10087,29-Aug-17,1,OK,turb,52.28,NLA 2017
2011403,NLA17_OK-10087,29-Aug-17,1,OK,ntl,1.054,NLA 2017
2011404,NLA17_NH-10066,30-Aug-17,1,NH,turb,0.89,NLA 2017
2011404,NLA17_NH-10066,30-Aug-17,1,NH,ptl,15.77125,NLA 2017
2011404,NLA17_NH-10066,30-Aug-17,1,NH,ntl,0.293,NLA 2017
2011405,NLA17_ID-10172,30-Aug-17,1,ID,turb,0.64,NLA 2017
2011405,NLA17_ID-10172,30-Aug-17,1,ID,ptl,6.58375,NLA 2017
2011405,NLA17_ID-10172,30-Aug-17,1,ID,ntl,0.454,NLA 2017
2011406,NLA17_WI-10021,30-Aug-17,1,WI,turb,1.83,NLA 2017
2011406,NLA17_WI-10021,30-Aug-17,1,WI,ptl,9.39,NLA 2017
2011406,NLA17_WI-10021,30-Aug-17,1,WI,ntl,0.375,NLA 2017
2011407,NLA17_WY-10001,30-Aug-17,2,WY,ptl,15.55125,NLA 2017
2011407,NLA17_WY-10001,30-Aug-17,2,WY,ntl,0.17,NLA 2017
2011407,NLA17_WY-10001,30-Aug-17,2,WY,turb,0.63,NLA 2017
2011408,NLA17_WA-10004,30-Aug-17,1,WA,ntl,0.113,NLA 2017
2011408,NLA17_WA-10004,30-Aug-17,1,WA,ptl,12.145,NLA 2017
2011408,NLA17_WA-10004,30-Aug-17,1,WA,turb,0.53,NLA 2017
2011409,NLA17_OR-10168,30-Aug-17,1,OR,ntl,NA,NLA 2017
2011409,NLA17_OR-10168,30-Aug-17,1,OR,ptl,NA,NLA 2017
2011410,NLA17_AZ-10001,30-Aug-17,2,AZ,ntl,0.68,NLA 2017
2011410,NLA17_AZ-10001,30-Aug-17,2,AZ,turb,2.72,NLA 2017
2011410,NLA17_AZ-10001,30-Aug-17,2,AZ,ptl,49.11,NLA 2017
2011411,NLA17_ID-10168,31-Aug-17,1,ID,ntl,0.264,NLA 2017
2011411,NLA17_ID-10168,31-Aug-17,1,ID,turb,2.93,NLA 2017
2011411,NLA17_ID-10168,31-Aug-17,1,ID,ptl,48.02375,NLA 2017
2011412,NLA17_WI-10124,31-Aug-17,1,WI,turb,4.07,NLA 2017
2011412,NLA17_WI-10124,31-Aug-17,1,WI,ntl,0.588,NLA 2017
2011412,NLA17_WI-10124,31-Aug-17,1,WI,ptl,23.4,NLA 2017
2011413,NLA17_WI-10020,31-Aug-17,1,WI,ntl,0.228,NLA 2017
2011413,NLA17_WI-10020,31-Aug-17,1,WI,turb,1.22,NLA 2017
2011413,NLA17_WI-10020,31-Aug-17,1,WI,ptl,17.8,NLA 2017
2011416,NLA17_MN-10022,31-Aug-17,1,MN,ptl,13.4,NLA 2017
2011416,NLA17_MN-10022,31-Aug-17,1,MN,ntl,0.384,NLA 2017
2011416,NLA17_MN-10022,31-Aug-17,1,MN,turb,1.07,NLA 2017
2011417,NLA17_WA-10015,31-Aug-17,1,WA,turb,1.11,NLA 2017
2011417,NLA17_WA-10015,31-Aug-17,1,WA,ntl,0.288,NLA 2017
2011417,NLA17_WA-10015,31-Aug-17,1,WA,ptl,18.8125,NLA 2017
2011418,NLA17_NY-10016,31-Aug-17,1,NY,ptl,10.49625,NLA 2017
2011418,NLA17_NY-10016,31-Aug-17,1,NY,turb,0.5,NLA 2017
2011418,NLA17_NY-10016,31-Aug-17,1,NY,ntl,0.228,NLA 2017
2011419,NLA17_NY-HP003,1-Sep-17,1,NY,turb,0.69,NLA 2017
2011419,NLA17_NY-HP003,1-Sep-17,1,NY,ntl,0.204,NLA 2017
2011419,NLA17_NY-HP003,1-Sep-17,1,NY,ptl,9.9325,NLA 2017
2011420,NLA17_WA-10017,5-Sep-17,1,WA,ptl,15.9359,NLA 2017
2011420,NLA17_WA-10017,5-Sep-17,1,WA,ntl,0.3,NLA 2017
2011420,NLA17_WA-10017,5-Sep-17,1,WA,turb,1.02,NLA 2017
2011421,NLA17_OH-10001,5-Sep-17,2,OH,ntl,1.116,NLA 2017
2011421,NLA17_OH-10001,5-Sep-17,2,OH,turb,18.15,NLA 2017
2011421,NLA17_OH-10001,5-Sep-17,2,OH,ptl,143.30965,NLA 2017
2011422,NLA17_NJ-10004,6-Sep-17,2,NJ,ptl,9.29215,NLA 2017
2011422,NLA17_NJ-10004,6-Sep-17,2,NJ,ntl,0.351,NLA 2017
2011422,NLA17_NJ-10004,6-Sep-17,2,NJ,turb,2,NLA 2017
2011423,NLA17_WI-10073,6-Sep-17,1,WI,ptl,58.5,NLA 2017
2011423,NLA17_WI-10073,6-Sep-17,1,WI,ntl,0.537,NLA 2017
2011423,NLA17_WI-10073,6-Sep-17,1,WI,turb,2.71,NLA 2017
2011424,NLA17_MN-10020,6-Sep-17,1,MN,ntl,0.801,NLA 2017
2011424,NLA17_MN-10020,6-Sep-17,1,MN,ptl,24.6359,NLA 2017
2011424,NLA17_MN-10020,6-Sep-17,1,MN,turb,2.23,NLA 2017
2011425,NLA17_SD-10114,6-Sep-17,1,SD,turb,1.45,NLA 2017
2011425,NLA17_SD-10114,6-Sep-17,1,SD,ptl,23.8175,NLA 2017
2011425,NLA17_SD-10114,6-Sep-17,1,SD,ntl,0.65,NLA 2017
2011426,NLA17_OK-10055,6-Sep-17,1,OK,ptl,17.7675,NLA 2017
2011426,NLA17_OK-10055,6-Sep-17,1,OK,ntl,0.585,NLA 2017
2011426,NLA17_OK-10055,6-Sep-17,1,OK,turb,2.48,NLA 2017
2011427,NLA17_MN-10045,5-Sep-17,1,MN,ptl,42.81715,NLA 2017
2011427,NLA17_MN-10045,5-Sep-17,1,MN,turb,5.81,NLA 2017
2011427,NLA17_MN-10045,5-Sep-17,1,MN,ntl,0.899,NLA 2017
2011428,NLA17_MN-10191,6-Sep-17,1,MN,ptl,54.91465,NLA 2017
2011428,NLA17_MN-10191,6-Sep-17,1,MN,turb,12.26,NLA 2017
2011428,NLA17_MN-10191,6-Sep-17,1,MN,ntl,1.109,NLA 2017
2011431,NLA17_MT-10129,6-Sep-17,1,MT,turb,49.11,NLA 2017
2011431,NLA17_MT-10129,6-Sep-17,1,MT,ntl,5.913,NLA 2017
2011431,NLA17_MT-10129,6-Sep-17,1,MT,ptl,485.3325,NLA 2017
2011434,NLA17_WA-10018,6-Sep-17,1,WA,ntl,0.84,NLA 2017
2011434,NLA17_WA-10018,6-Sep-17,1,WA,turb,1.43,NLA 2017
2011434,NLA17_WA-10018,6-Sep-17,1,WA,ptl,49.4325,NLA 2017
2011435,NLA17_NY-10003,6-Sep-17,2,NY,turb,0.73,NLA 2017
2011435,NLA17_NY-10003,6-Sep-17,2,NY,ntl,0.258,NLA 2017
2011435,NLA17_NY-10003,6-Sep-17,2,NY,ptl,6.40625,NLA 2017
2011436,NLA17_FL-10042,6-Sep-17,1,FL,turb,10.91,NLA 2017
2011436,NLA17_FL-10042,6-Sep-17,1,FL,ptl,98.4034,NLA 2017
2011436,NLA17_FL-10042,6-Sep-17,1,FL,ntl,1.259,NLA 2017
2011437,NLA17_OR-10173,6-Sep-17,1,OR,ptl,20,NLA 2017
2011437,NLA17_OR-10173,6-Sep-17,1,OR,ntl,0.3025,NLA 2017
2011438,NLA17_IN-10122,7-Sep-17,1,IN,ntl,0.795,NLA 2017
2011438,NLA17_IN-10122,7-Sep-17,1,IN,ptl,97.70125,NLA 2017
2011438,NLA17_IN-10122,7-Sep-17,1,IN,turb,4.55,NLA 2017
2011439,NLA17_MN-10016,7-Sep-17,1,MN,ntl,1.304,NLA 2017
2011439,NLA17_MN-10016,7-Sep-17,1,MN,ptl,58.94375,NLA 2017
2011439,NLA17_MN-10016,7-Sep-17,1,MN,turb,3.51,NLA 2017
2011440,NLA17_WA-10008,7-Sep-17,1,WA,ntl,0.421,NLA 2017
2011440,NLA17_WA-10008,7-Sep-17,1,WA,ptl,23.685,NLA 2017
2011440,NLA17_WA-10008,7-Sep-17,1,WA,turb,0.67,NLA 2017
2011441,NLA17_SD-10092,7-Sep-17,1,SD,ptl,66.5275,NLA 2017
2011441,NLA17_SD-10092,7-Sep-17,1,SD,ntl,1.468,NLA 2017
2011441,NLA17_SD-10092,7-Sep-17,1,SD,turb,3.28,NLA 2017
2011443,NLA17_MN-10032,7-Sep-17,1,MN,turb,7.6,NLA 2017
2011443,NLA17_MN-10032,7-Sep-17,1,MN,ptl,89.21,NLA 2017
2011443,NLA17_MN-10032,7-Sep-17,1,MN,ntl,1.225,NLA 2017
2011459,NLA17_ID-10032,7-Sep-17,1,ID,turb,2.94,NLA 2017
2011459,NLA17_ID-10032,7-Sep-17,1,ID,ptl,84.845,NLA 2017
2011459,NLA17_ID-10032,7-Sep-17,1,ID,ntl,0.305,NLA 2017
2011460,NLA17_WA-10064,11-Sep-17,1,WA,turb,14.92,NLA 2017
2011460,NLA17_WA-10064,11-Sep-17,1,WA,ntl,0.84,NLA 2017
2011460,NLA17_WA-10064,11-Sep-17,1,WA,ptl,59.40625,NLA 2017
2011461,NLA17_NH-10001,12-Sep-17,2,NH,ntl,0.288,NLA 2017
2011461,NLA17_NH-10001,12-Sep-17,2,NH,turb,1,NLA 2017
2011461,NLA17_NH-10001,12-Sep-17,2,NH,ptl,22.89,NLA 2017
2011462,NLA17_NJ-10009,12-Sep-17,1,NJ,ntl,0.72,NLA 2017
2011462,NLA17_NJ-10009,12-Sep-17,1,NJ,turb,4.41,NLA 2017
2011462,NLA17_NJ-10009,12-Sep-17,1,NJ,ptl,47.21,NLA 2017
2011464,NLA17_UT-10120,12-Sep-17,1,UT,ntl,0.498,NLA 2017
2011464,NLA17_UT-10120,12-Sep-17,1,UT,ptl,29.02625,NLA 2017
2011464,NLA17_UT-10120,12-Sep-17,1,UT,turb,2.68,NLA 2017
2011465,NLA17_WI-10125,12-Sep-17,1,WI,ptl,20.3,NLA 2017
2011465,NLA17_WI-10125,12-Sep-17,1,WI,ntl,0.332,NLA 2017
2011465,NLA17_WI-10125,12-Sep-17,1,WI,turb,1.7,NLA 2017
2011466,NLA17_WI-10127,11-Sep-17,1,WI,turb,2.14,NLA 2017
2011466,NLA17_WI-10127,11-Sep-17,1,WI,ptl,31.1,NLA 2017
2011466,NLA17_WI-10127,11-Sep-17,1,WI,ntl,0.59,NLA 2017
2011467,NLA17_MN-HP002,12-Sep-17,1,MN,ntl,0.483,NLA 2017
2011467,NLA17_MN-HP002,12-Sep-17,1,MN,ptl,10.95875,NLA 2017
2011467,NLA17_MN-HP002,12-Sep-17,1,MN,turb,0.71,NLA 2017
2011469,NLA17_OK-10012,13-Sep-17,2,OK,turb,7.74,NLA 2017
2011469,NLA17_OK-10012,13-Sep-17,2,OK,ntl,0.809,NLA 2017
2011469,NLA17_OK-10012,13-Sep-17,2,OK,ptl,42.0475,NLA 2017
2011470,NLA17_WI-10129,13-Sep-17,1,WI,ptl,9.56,NLA 2017
2011470,NLA17_WI-10129,13-Sep-17,1,WI,ntl,0.201,NLA 2017
2011470,NLA17_WI-10129,13-Sep-17,1,WI,turb,1.44,NLA 2017
2011471,NLA17_AZ-10002,13-Sep-17,1,AZ,ptl,396.5525,NLA 2017
2011471,NLA17_AZ-10002,13-Sep-17,1,AZ,ntl,1.538,NLA 2017
2011471,NLA17_AZ-10002,13-Sep-17,1,AZ,turb,8.34,NLA 2017
2011472,NLA17_WA-10007,13-Sep-17,2,WA,ntl,0.833,NLA 2017
2011472,NLA17_WA-10007,13-Sep-17,2,WA,ptl,34.80375,NLA 2017
2011472,NLA17_WA-10007,13-Sep-17,2,WA,turb,1.15,NLA 2017
2011473,NLA17_MN-10023,13-Sep-17,1,MN,ntl,1.103,NLA 2017
2011473,NLA17_MN-10023,13-Sep-17,1,MN,ptl,27.02625,NLA 2017
2011473,NLA17_MN-10023,13-Sep-17,1,MN,turb,0.85,NLA 2017
2011474,NLA17_NH-10052,14-Sep-17,2,NH,turb,1,NLA 2017
2011474,NLA17_NH-10052,14-Sep-17,2,NH,ntl,0.421,NLA 2017
2011474,NLA17_NH-10052,14-Sep-17,2,NH,ptl,18.40875,NLA 2017
2011475,NLA17_MN-10003,14-Sep-17,1,MN,ptl,769.694,NLA 2017
2011475,NLA17_MN-10003,14-Sep-17,1,MN,ntl,9.506,NLA 2017
2011475,NLA17_MN-10003,14-Sep-17,1,MN,turb,130,NLA 2017
2011476,NLA17_IN-10102,14-Sep-17,1,IN,ntl,0.984,NLA 2017
2011476,NLA17_IN-10102,14-Sep-17,1,IN,turb,7.71,NLA 2017
2011476,NLA17_IN-10102,14-Sep-17,1,IN,ptl,133.13375,NLA 2017
2011477,NLA17_WI-10126,14-Sep-17,1,WI,ntl,1.7,NLA 2017
2011477,NLA17_WI-10126,14-Sep-17,1,WI,ptl,115,NLA 2017
2011477,NLA17_WI-10126,14-Sep-17,1,WI,turb,16.6,NLA 2017
2011478,NLA17_WI-10130,14-Sep-17,1,WI,ptl,21.7,NLA 2017
2011478,NLA17_WI-10130,14-Sep-17,1,WI,ntl,0.447,NLA 2017
2011478,NLA17_WI-10130,14-Sep-17,1,WI,turb,1.42,NLA 2017
2011479,NLA17_UT-10022,14-Sep-17,1,UT,ntl,0.176,NLA 2017
2011479,NLA17_UT-10022,14-Sep-17,1,UT,ptl,11.7925,NLA 2017
2011479,NLA17_UT-10022,14-Sep-17,1,UT,turb,1.1,NLA 2017
2011480,NLA17_WA-10056,14-Sep-17,1,WA,turb,1.69,NLA 2017
2011480,NLA17_WA-10056,14-Sep-17,1,WA,ntl,0.136,NLA 2017
2011480,NLA17_WA-10056,14-Sep-17,1,WA,ptl,19.64625,NLA 2017
2011481,NLA17_CA-HP001,29-Aug-17,1,CA,ntl,0.099,NLA 2017
2011481,NLA17_CA-HP001,29-Aug-17,1,CA,ptl,5.06,NLA 2017
2011481,NLA17_CA-HP001,29-Aug-17,1,CA,turb,0.29,NLA 2017
2011482,NLA17_CA-10035,31-Aug-17,1,CA,ptl,15.9725,NLA 2017
2011482,NLA17_CA-10035,31-Aug-17,1,CA,ntl,0.354,NLA 2017
2011482,NLA17_CA-10035,31-Aug-17,1,CA,turb,0.64,NLA 2017
2011483,NLA17_WA-10001,18-Sep-17,2,WA,ntl,0.63,NLA 2017
2011483,NLA17_WA-10001,18-Sep-17,2,WA,ptl,33.60375,NLA 2017
2011483,NLA17_WA-10001,18-Sep-17,2,WA,turb,3.26,NLA 2017
2011484,NLA17_UT-10140,18-Sep-17,1,UT,turb,3.81,NLA 2017
2011484,NLA17_UT-10140,18-Sep-17,1,UT,ptl,36.9,NLA 2017
2011484,NLA17_UT-10140,18-Sep-17,1,UT,ntl,0.315,NLA 2017
2011485,NLA17_ND-10189,18-Sep-17,1,ND,ptl,47.45125,NLA 2017
2011485,NLA17_ND-10189,18-Sep-17,1,ND,ntl,1.988,NLA 2017
2011485,NLA17_ND-10189,18-Sep-17,1,ND,turb,5.44,NLA 2017
2011486,NLA17_NH-10003,19-Sep-17,1,NH,ptl,6.16,NLA 2017
2011486,NLA17_NH-10003,19-Sep-17,1,NH,ntl,0.226,NLA 2017
2011486,NLA17_NH-10003,19-Sep-17,1,NH,turb,0.72,NLA 2017
2011487,NLA17_ME-10025,19-Sep-17,1,ME,ptl,13.31375,NLA 2017
2011487,NLA17_ME-10025,19-Sep-17,1,ME,ntl,0.228,NLA 2017
2011487,NLA17_ME-10025,19-Sep-17,1,ME,turb,1.59,NLA 2017
2011489,NLA17_UT-10006,19-Sep-17,2,UT,ptl,55.30875,NLA 2017
2011489,NLA17_UT-10006,19-Sep-17,2,UT,ntl,0.738,NLA 2017
2011489,NLA17_UT-10006,19-Sep-17,2,UT,turb,5.74,NLA 2017
2011490,NLA17_NE-10068,20-Sep-17,1,NE,ntl,2.036,NLA 2017
2011490,NLA17_NE-10068,20-Sep-17,1,NE,ptl,1365.019,NLA 2017
2011490,NLA17_NE-10068,20-Sep-17,1,NE,turb,720,NLA 2017
2011492,NLA17_WI-10134,19-Sep-17,1,WI,turb,2.52,NLA 2017
2011492,NLA17_WI-10134,19-Sep-17,1,WI,ptl,16,NLA 2017
2011492,NLA17_WI-10134,19-Sep-17,1,WI,ntl,0.374,NLA 2017
2011493,NLA17_WI-10133,20-Sep-17,1,WI,ntl,0.374,NLA 2017
2011493,NLA17_WI-10133,20-Sep-17,1,WI,ptl,14.5,NLA 2017
2011493,NLA17_WI-10133,20-Sep-17,1,WI,turb,1.76,NLA 2017
2011494,NLA17_ND-10077,20-Sep-17,1,ND,ntl,1.803,NLA 2017
2011494,NLA17_ND-10077,20-Sep-17,1,ND,ptl,105.00625,NLA 2017
2011494,NLA17_ND-10077,20-Sep-17,1,ND,turb,14.4,NLA 2017
2011495,NLA17_OR-10118,19-Sep-17,1,OR,ptl,NA,NLA 2017
2011495,NLA17_OR-10118,19-Sep-17,1,OR,ntl,NA,NLA 2017
2011496,NLA17_KY-10003,21-Sep-17,2,KY,ptl,244.19125,NLA 2017
2011496,NLA17_KY-10003,21-Sep-17,2,KY,turb,32.52,NLA 2017
2011496,NLA17_KY-10003,21-Sep-17,2,KY,ntl,1.465,NLA 2017
2011497,NLA17_CA-10052,25-Sep-17,1,CA,ntl,0.761,NLA 2017
2011497,NLA17_CA-10052,25-Sep-17,1,CA,turb,5.52,NLA 2017
2011497,NLA17_CA-10052,25-Sep-17,1,CA,ptl,34.905,NLA 2017
2011498,NLA17_MD-10004,25-Sep-17,1,MD,ptl,133.015,NLA 2017
2011498,NLA17_MD-10004,25-Sep-17,1,MD,ntl,2.108,NLA 2017
2011498,NLA17_MD-10004,25-Sep-17,1,MD,turb,15.06,NLA 2017
2011499,NLA17_ND-HP002,25-Sep-17,1,ND,ptl,29.3825,NLA 2017
2011499,NLA17_ND-HP002,25-Sep-17,1,ND,ntl,1.36,NLA 2017
2011499,NLA17_ND-HP002,25-Sep-17,1,ND,turb,1.67,NLA 2017
2011500,NLA17_UT-10094,25-Sep-17,1,UT,ptl,18.015,NLA 2017
2011500,NLA17_UT-10094,25-Sep-17,1,UT,ntl,0.133,NLA 2017
2011500,NLA17_UT-10094,25-Sep-17,1,UT,turb,4.53,NLA 2017
2011502,NLA17_AZ-10090,26-Sep-17,1,AZ,ptl,13.795,NLA 2017
2011502,NLA17_AZ-10090,26-Sep-17,1,AZ,ntl,0.284,NLA 2017
2011502,NLA17_AZ-10090,26-Sep-17,1,AZ,turb,1.67,NLA 2017
